"nom" "longitude" "latitude" "colline" "gare" "porte" "mairie" "tourisme"
"6024" " SAINT GERMAIN DES PRES" 2.33015352476927 48.8539423091614 0 0 0 0 0
"23005" " BRIAND (LEVALLOIS)" 2.29683625151337 48.8960510463765 0 0 0 0 0
"22009" " DE GAULLE 2 (NEUILLY)" 2.27154090063084 48.8809394894464 0 0 0 0 0
"9011" " FOLIES BERGERES" 2.34451387633789 48.8737819405933 0 0 0 0 1
"905" " CONCORDE/BERGES DE SEINE (STATION MOBILE)" 2.31669 48.86314 0 0 0 0 1
"32006" " EGLISE SAINT JUSTE (SAINT DENIS)" 2.35848245779223 48.9085867169525 0 0 0 0 0
"1020" " RIVOLI CONCORDE" 2.32524904508358 48.8662852211561 0 0 0 0 0
"11021" " PHILIPPE AUGUSTE (20EME ARR.)" 2.39039812238911 48.8584450542619 0 0 0 0 0
"12028" " VIVALDI" 2.38972897946738 48.8419236632765 0 0 0 0 0
"13032" " MASSENA" 2.35943293846641 48.8198946180614 0 0 0 0 0
"4001" " NOTRE DAME" 2.34938004529103 48.853984144413 0 0 0 0 1
"43010" " JARRY (VINCENNES)" 2.45196030630883 48.8497449569769 0 0 0 0 0
"9001" " POISSONNIERE" 2.34856937338595 48.8775014652985 0 1 0 0 0
"19103" " MANIN CARRIERES" 2.39209311990105 48.8847708580339 0 0 0 0 0
"18101" " CHAMPIONNET" 2.34986545092144 48.8954703703991 0 0 0 0 0
"13018" " AURIOL CHEVALERET" 2.36682649962709 48.8348484529294 0 0 0 0 0
"10039" " SAMBRE ET MEUSE" 2.37380723799512 48.8744056662172 0 0 0 0 0
"9025" " TAITBOUT CHÂTEAUDUN" 2.33535667793353 48.876383969379 0 0 0 0 0
"8016" " SQUARE LOUIS XVI" 2.32365883074314 48.8732044010289 0 1 0 0 0
"5009" " SQUARE VIVIANI" 2.34746333451965 48.8516511793671 0 0 0 0 1
"20118" " ORTEAUX MOURAUD" 2.40876290776467 48.8555864284787 0 0 0 0 0
"19025" " BOTZARIS" 2.38896041078391 48.8795614522371 1 0 0 0 0
"41102" " RENAN (ARCUEIL)" 2.33468965466247 48.8088003949934 1 0 0 0 0
"7015" " VARENNE" 2.31530968318177 48.8572901184631 0 0 0 0 1
"21705" " HUGO (VANVES)" 2.28881972951317 48.823599644257 0 0 0 0 0
"2017" " CAIRE" 2.34925 48.86789 0 0 0 0 1
"12001" " BASTILLE" 2.36925048358084 48.8513111874097 0 0 0 0 0
"17101" " ALEXANDRE CHARPENTIER" 2.28827375263734 48.884341124663 0 0 1 0 0
"19024" " BUTTES CHAUMONT" 2.38146466287791 48.8779512535706 1 0 0 0 0
"20132" " REUNION" 2.40392806870812 48.8525667520338 0 0 0 0 0
"8038" " FRANCOIS 1 ER" 2.30667557572067 48.8668876499781 0 0 0 0 1
"14010" " JEAN MOULIN ALESIA" 2.32576033284601 48.8274269000825 0 0 0 0 0
"15003" " GARE DE MONTPARNASSE" 2.31951002690117 48.8418071798797 0 1 0 0 0
"16021" " RUE FRANCOIS PONSARD" 2.27430852414491 48.858427696615 0 0 0 0 0
"22001" " CHATEAU (NEUILLY)" 2.27016722527317 48.8905119134767 0 0 0 0 0
"5021" " JUSSIEU" 2.35339837968935 48.8471846411502 0 0 0 0 1
"20105" " GAUMONT" 2.41554237210921 48.8525533927196 0 0 0 0 0
"8108" " L'ISLY" 2.3252961178147 48.874823190321 0 1 0 0 0
"14012" " SIBELLE ALESIA" 2.33863632415865 48.8267039411835 0 0 0 0 0
"18110" " DEPARTEMENT" 2.36151933793529 48.8866656246684 0 0 0 0 0
"33013" " RECHAUSSIERE (AUBERVILLIERS)" 2.39105149687865 48.9145061128239 0 0 0 0 0
"21203" " BRIAND (MONTROUGE)" 2.32568062304452 48.8125109081987 0 0 0 0 0
"14112" " FAUBOURG SAINT JACQUES CASSINI" 2.33798034198275 48.8358677209948 0 0 0 0 0
"15004" " VAUGIRARD PASTEUR" 2.31536303820296 48.8405958674037 0 1 0 0 0
"31706" " CHATEAU (BAGNOLET)" 2.41562220417951 48.863025492266 1 0 0 0 0
"13053" " CHEVALERET TOLBIAC" 2.37593455801393 48.8294101345956 0 0 0 0 0
"10107" " MAGENTA PARE" 2.35233950656268 48.8819497431612 1 1 0 0 0
"2002" " MONTORGUEIL ETIENNE MARCEL" 2.34628211166702 48.8645823774649 0 0 0 0 1
"3007" " ARCHIVES PASTOURELLE" 2.35944703194638 48.8624012119144 0 0 0 0 0
"17029" " PLACE AIMÉE MAILLART" 2.29482820074442 48.8814111012194 0 0 0 0 0
"16111" " HELIE" 2.2765220890277 48.85940308194 0 0 0 0 0
"15065" " HUMBERT" 2.28000841190413 48.8463837730034 0 0 0 0 0
"17050" " BATIGNOLLES" 2.32383474908838 48.8831039045822 1 0 0 1 0
"13104" " GARE D'AUSTERLITZ" 2.3655856655756 48.8437904773204 0 1 0 0 0
"6005" " MONTPARNASSE" 2.32654113412794 48.8432954570368 0 0 0 0 0
"6002" " SAINT PÈRES" 2.33344522003119 48.8554999843907 0 0 0 0 1
"21208" " CARVES (MONTROUGE)" 2.31978793668935 48.8130809114454 0 0 0 0 0
"6001" " INSTITUT" 2.33583135303774 48.8576156785647 0 0 0 0 1
"42203" " ELUARD (CHARENTON)" 2.40840547215674 48.8204038940088 0 0 0 0 0
"23008" " REPUBLIQUE (LEVALLOIS)" 2.28891416005662 48.8931946753649 0 0 0 0 0
"16107" " GODARD" 2.2757256357312 48.8659832410243 0 0 0 0 0
"12111" " DECAEN CANNEBIERE" 2.3972537821957 48.8376141703795 0 1 0 0 0
"3005" " TURBIGO SAINTE ELISABETH" 2.35966114362647 48.8661372245834 0 0 0 1 0
"11041" " SAINT AMBROISE" 2.37563652586722 48.8608207061192 0 0 0 0 0
"19007" " OURCQ-FLANDRES" 2.37919974802492 48.8927099920707 0 0 0 0 0
"21206" " PERI (MONTROUGE)" 2.32088453254631 48.8182337326032 0 0 0 0 0
"15062" " BOUCICAUT" 2.28586265594394 48.8421443315782 0 0 0 0 0
"8011" " DUBLIN" 2.32451663514648 48.8809353567738 0 0 0 0 0
"20006" " PYRÉNÉES - PLAINE" 2.40629610781658 48.8502852806358 0 0 0 0 0
"18003" " JOSEPH DE MAISTRE LEPIC" 2.33289782791384 48.8864568158288 1 0 0 0 0
"10115" " DODU" 2.3680844979417 48.8761373390584 0 0 0 0 0
"12022" " BIZOT" 2.40438010296342 48.8408998138283 0 0 0 0 0
"21704" " REPUBLIQUE (VANVES)" 2.28539562482839 48.8217026998931 0 0 0 0 0
"8046" " ALMA MARCEAU" 2.30024954515728 48.8651944052956 0 0 0 0 1
"31008" " VINCENNES (MONTREUIL)" 2.43736866129498 48.857702134021 0 0 0 0 0
"13110" " MOULIN DE LA POINTE" 2.35634514417292 48.8210392869898 0 0 0 0 0
"31707" " VAILLANT (BAGNOLET)" 2.41486062800384 48.8583956785465 0 0 0 0 0
"15058" " GEORGES POMPIDOU" 2.27158991198534 48.8400944467421 0 0 0 0 0
"22008" " DE GAULLE (NEUILLY)" 2.26513500874184 48.8829516253547 0 0 0 0 0
"13151" " GARE D'AUSTERLITZ" 2.36612446185962 48.8405773029076 0 1 0 0 0
"13033" " PORTE D'ITALIE" 2.36021848094357 48.817312300432 0 0 1 0 0
"15038" " PLACE ADOLPHE CHERIOUX" 2.30065445929164 48.8396350805619 0 0 0 0 0
"10034" " CHAPELLE LOUIS BLANC" 2.36005308898532 48.8838493184415 0 1 0 0 0
"12122" " POLYGONE" 2.43142108143656 48.8354449161742 0 0 0 0 0
"3013" " RUE DE SEVIGNE" 2.36289742022954 48.8569541480553 0 0 0 0 0
"904" " PLACE JOFFRE / ECOLE MILITAIRE" 2.30196122721326 48.8521362052255 0 0 0 0 1
"16026" " RANELAGH" 2.2704086573957 48.8554848837201 0 0 0 0 0
"16034" " PORTE D'AUTEUIL" 2.26065982613763 48.8479502077943 0 0 1 0 0
"10038" " COLONEL FABIEN" 2.3697912450764 48.8775200284906 0 0 0 0 0
"15059" " CITROEN" 2.27801857156773 48.8407143644436 0 0 0 0 0
"5012" " ULM - LHOMOND" 2.34541268121351 48.8451434940088 1 0 0 0 1
"1002" " PLACE DU CHATELET" 2.34701005811449 48.857940092963 0 0 0 0 1
"35002" " JAURES 2 (PANTIN)" 2.39612920044567 48.9072260126641 0 0 0 0 0
"14025" " JACQUIER" 2.31835302141387 48.8295704047321 0 0 0 0 0
"20106" " MAIRIE DU 20ÈME" 2.3989464480811 48.8653522420003 1 0 0 1 0
"12014" " NATION" 2.39552056485834 48.8473018000091 0 1 0 0 0
"13009" " BLANQUI CORVISART" 2.35040358782183 48.8299837107196 0 0 0 0 0
"20033" " ETIENNE DOLET" 2.3851330976189 48.8680494102479 0 0 0 0 0
"20034" " SORBIER - MÉNILMONTANT" 2.38979540953546 48.8685264710698 0 0 0 0 0
"21205" " JAURES 2 (MONTROUGE)" 2.30694360566078 48.8138629635867 0 0 0 0 0
"19043" " PETITS PONTS" 2.39791036643403 48.893800171035 0 0 0 0 0
"19027" " SERRURIER" 2.3978962906105 48.8806060535742 1 0 0 0 0
"20009" " DOCTEUR DEJERINE" 2.41205801660568 48.8540232845259 0 0 0 0 0
"15027" " GIDE" 2.31270712109741 48.8365662244334 1 0 0 0 0
"22403" " BROSSOLETTE (MALAKOFF)" 2.31345860825423 48.8218356479179 0 0 0 0 0
"42007" " PIERRE ET MARIE CURIE (IVRY)" 2.37065026341858 48.8128905614968 0 0 0 0 0
"16122" " MUETTE NEUILLY" 2.2585765898837 48.8800796431116 0 0 0 0 0
"16033" " MICHEL ANGE AUTEUIL" 2.26525382116 48.8484276136739 0 0 0 0 0
"12007" " GARE DE LYON CHALON" 2.37420369005149 48.8456889755676 0 1 0 0 0
"2011" " BIBLIOTHEQUE NATIONALE" 2.3380897822785 48.8682998892007 0 0 0 0 1
"8007" " HAUSSMANN ROME" 2.32557011172411 48.8742300555803 0 1 0 0 0
"21702" " BASCH (VANVES)" 2.29195987246791 48.8189398642899 1 0 0 0 0
"21309" " CRESSON 2 (ISSY LES MOULINEAUX)" 2.27225445406179 48.8237184776681 0 0 0 0 0
"17119" " TOQUEVILLE" 2.31090855294117 48.8849243588809 0 0 0 0 0
"10015" " RECOLLETS" 2.36249852869626 48.8741129165068 0 1 0 0 0
"18033" " MOSKOWA" 2.33802345038817 48.8966923877784 0 0 0 0 1
"7011" " ST DOMINIQUE" 2.318624221125 48.859068394963 0 0 0 0 1
"34004" " VOLTAIRE (SAINT OUEN)" 2.34224814466128 48.902499760458 0 0 0 0 0
"8115" " BASSANO" 2.3001865722682 48.8713453271035 0 0 0 0 1
"20030" " PERE LACHAISE" 2.38713395757371 48.8634111074047 0 0 0 0 0
"5028" " CENSIER BUFFON" 2.35543071424475 48.8410800220159 0 0 0 0 0
"19030" " MOSELLE JAURES" 2.376515 48.883777 0 0 0 0 0
"9020" " TOUDOUZE CLAUZEL" 2.33719063927171 48.8795052656248 0 0 0 0 1
"1013" " SAINT HONORE" 2.33852013115178 48.862430234764 0 0 0 0 1
"12037" " DAUMESNIL" 2.39721237628914 48.8394854026542 0 1 0 0 0
"17020" " NICARAGUA" 2.3070832166645 48.8850699436711 0 0 0 0 0
"19005" " RIQUET" 2.37375959552292 48.8880132814483 0 0 0 0 0
"4010" " SAINT PAUL PAVÉE" 2.36120353875546 48.8550239990409 0 0 0 0 0
"21201" " JAURES (MONTROUGE)" 2.31127954341048 48.8162906770039 0 0 0 0 0
"6025" " RENNES - ASSAS" 2.32851454623001 48.8492084999386 0 0 0 0 0
"7017" " LA TOUR MAUBOURG" 2.31025792753499 48.8572764982962 0 0 0 0 0
"43002" " LAGNY (VINCENNES)" 2.42619842213181 48.8488790190043 0 0 0 0 0
"16009" " SAINT DIDIER" 2.28574594430153 48.8664391603377 1 0 0 0 1
"31007" " PARIS 1 (MONTREUIL)" 2.43256978184652 48.8574777899961 0 0 0 0 0
"41103" " BRIAND (ARCUEIL)" 2.32696976462064 48.8104231700653 0 0 0 0 0
"15043" " BRANCION" 2.30141743604383 48.8290542164508 0 0 0 0 0
"2008" " MAIRIE DU 2EME" 2.3405636863636 48.8672932628197 0 0 0 1 1
"9019" " VICTOR MASSE" 2.33668100429512 48.881149033953 0 0 0 0 1
"35004" " ALLENDE (PANTIN)" 2.40057659385414 48.8973289368289 0 0 0 0 0
"5032" " PANTHEON CARMES" 2.34649965376297 48.8469867528133 1 0 0 0 1
"22011" " MONTROSIER (NEUILLY)" 2.27853571712278 48.8794413696326 0 0 0 0 0
"19020" " MANIN HAUTPOUL" 2.39020968744529 48.8846620656053 0 0 0 0 0
"19028" " PLACE DES FETES" 2.3922846297885 48.8764683397331 1 0 0 0 0
"10003" " HAUTEVILLE" 2.34964963683273 48.8707743602404 0 0 0 0 0
"5104" " BUFFON" 2.35891268131767 48.841916179826 0 1 0 0 0
"22402" " JAURES (MALAKOFF)" 2.30289945996593 48.8214600797734 0 0 0 0 0
"18007" " GOUTTE D' OR" 2.3499419916883 48.88519800938 0 1 0 0 1
"32604" " KOCK (LES LILAS)" 2.42020915533382 48.8812154273023 1 0 0 0 0
"11003" " ROQUETTE DALLERY" 2.37524034702615 48.8555128613223 0 0 0 0 0
"13028" " GOUTHIERE" 2.351342 48.820507 0 0 0 0 0
"35003" " VAILLANT (PANTIN)" 2.39325582933415 48.9026916179814 0 0 0 0 0
"16007" " LONGCHAMP" 2.29251910100415 48.864910448589 0 0 0 0 1
"4007" " BOURDON" 2.3682407194182 48.8525571174352 0 0 0 0 0
"15002" " BOURDELLE" 2.32026394678474 48.8430853174659 0 1 0 0 0
"9013" " MAIRIE DU 9EME" 2.34075344805276 48.8732671375829 0 0 0 1 1
"19114" " MANIN SECRETAN" 2.37863702192026 48.879275195696 0 0 0 0 0
"10026" " CHATEAU LANDON" 2.362424 48.879305 0 1 0 0 0
"21019" " VAILLANT (BOULOGNE-BILLANCOURT)" 2.24786255060931 48.834860810597 0 0 0 0 0
"41602" " DIGEON (SAINT MANDE)" 2.41831747656715 48.8435469599157 0 0 0 0 0
"11105" " REPUBLIQUE PARMENTIER" 2.37519519672458 48.8645416268121 0 0 0 0 0
"8009" " SAINT LAZARE RER" 2.32648148621828 48.8748080249657 0 1 0 0 0
"19016" " OURCQ" 2.38654145443545 48.8863936794358 0 0 0 0 0
"17013" " LEGENDRE" 2.31647383591417 48.8854377308945 0 0 0 0 0
"19008" " CORENTIN CARIOU" 2.38186872950848 48.8946502499702 0 0 0 0 0
"9023" " ITALIENS LAFFITE" 2.33720154784508 48.8718157373963 0 0 0 0 1
"9038" " SQUARE BERLIOZ" 2.33084994902851 48.883207841228 0 0 0 0 0
"9017" " TRUDAINE MARTYRS" 2.34077441211784 48.8810321490163 0 0 0 0 1
"33009" " FELIX (AUBERVILLIERS)" 2.37883847406415 48.9078857572667 0 0 0 0 0
"13514" " GARE D'AUSTERLITZ 2" 2.36346863686007 48.8418361736006 0 1 0 0 0
"7016" " TOUR MAUBOURG UNIVERSITE" 2.30945355091418 48.8612730162781 0 0 0 0 1
"42505" " FREROT (GENTILLY)" 2.35047619893454 48.8157687919839 0 0 0 0 0
"1116" " OPÉRA PYRAMIDES" 2.33438844825187 48.866810653323 0 0 0 0 1
"5035" " BUFFON AUSTERLITZ" 2.36374844464159 48.8431581782293 0 1 0 0 0
"9028" " MONCEY BLANCHE" 2.33107516002003 48.8801539858598 0 1 0 0 0
"3003" " TURENNE BRETAGNE" 2.36495138689375 48.8621322349716 0 0 0 0 0
"15022" " ZOLA" 2.29623845050552 48.8470986841305 0 0 0 0 1
"21101" " VALITON (CLICHY)" 2.29784000737435 48.9024924515185 0 0 0 0 0
"19102" " BELLEVILLE RAMPAL" 2.37985561062796 48.8731526238582 0 0 0 0 0
"8045" " ALMA" 2.30254918238593 48.8649209825384 0 0 0 0 0
"15109" " CEVENNES" 2.2810707552159 48.8424414521891 0 0 0 0 0
"13019" " AURIOL QUAI DE LA GARE" 2.37237538905974 48.8363622523975 0 1 0 0 0
"42206" " PARIS 2 (CHARENTON)" 2.41001354040084 48.8237840896708 0 0 0 0 0
"6031" " SAINT MICHEL SARRAZIN" 2.34219822806774 48.8508336544035 0 0 0 0 1
"32601" " PARIS (LES LILAS)" 2.41189997788677 48.8785903488281 1 0 1 0 0
"15061" " DESNOUETTES" 2.28414229739467 48.8347683793419 0 0 0 0 0
"10024" " BUISSON SAINT LOUIS" 2.37220322485639 48.8718258899262 0 0 0 0 0
"7102" " SAINTE CLOTHILDE" 2.31914905257935 48.8578291107092 0 0 0 0 1
"14124" " PORTE D'ARCUEIL" 2.33378529042961 48.8211117704922 0 0 1 0 0
"14015" " CITE UNIVERSITAIRE" 2.33992642818773 48.8201501077581 0 0 0 0 0
"17031" " PORTE DE CHAMPERET" 2.29078141127921 48.8856174162832 0 0 1 0 0
"5026" " MOUFFETARD SAINT MEDARD" 2.34993205295774 48.8389938245432 0 0 0 0 0
"16020" " PORTE DE PASSY" 2.264277072081 48.8573821279933 0 0 1 0 0
"17036" " AVENUE DE TERNES" 2.29149818491263 48.8794928867271 0 0 0 0 1
"10008" " CITE RIVERIN" 2.35872446227434 48.8707649818776 0 1 0 0 0
"8049" " DUNANT" 2.30083026142352 48.8704378053506 0 0 0 0 1
"17104" " GENERAL KOENIG" 2.28368266166977 48.8817256596674 0 0 0 0 0
"6012" " SAINT GERMAIN COPEAU" 2.3344654618827 48.8533052775947 0 0 0 0 0
"8047" " GEORGE V" 2.30127460931682 48.8681659405583 0 0 0 0 1
"10037" " VERSION 2 JAURES" 2.36811752799007 48.8812681639529 0 0 0 0 0
"21006" " PARIS (BOULOGNE-BILLANCOURT)" 2.23349677554428 48.8415970289018 0 0 0 0 0
"15046" " GEORGES BRASSENS" 2.30232873769119 48.8322073451848 0 0 0 0 0
"9111" " LA FAYETTE PROVENCE" 2.33811850514438 48.8751437349467 0 0 0 0 1
"20015" " BAGNOLET-ORTEAUX" 2.398472 48.8571433920909 0 0 0 0 0
"16015" " RUE DE BASSANO" 2.29614960098594 48.8681445104821 0 0 0 0 1
"3002" " SAINT GILLES" 2.36471499209919 48.8581589567786 0 0 0 0 0
"33103" " JAURES 2 (PRE SAINT GERVAIS)" 2.40798991938787 48.8840012644345 1 0 0 0 0
"14013" " LIART AMIRAL MOUCHEZ" 2.34210421455797 48.8212276633185 0 0 0 0 0
"2014" " SAINT AUGUSTIN" 2.3325151052685 48.8691131525953 0 0 0 0 0
"8039" " COLISEE" 2.30766254015219 48.8704819385523 0 0 0 0 1
"1026" " COLONEL DRIANT" 2.34016976701762 48.8634305019412 0 0 0 0 1
"14125" " DAREAU" 2.33614655720435 48.8307232145836 0 0 0 0 0
"13027" " MAZAGRAND COUBERTIN" 2.34418192298955 48.816258257226 0 0 0 0 0
"13102" " LA PITIE-SALPETRIERE" 2.36506 48.83742 0 1 0 0 0
"17109" " BOIS LE PRÊTRE" 2.32013366143527 48.8995382830581 0 0 0 0 0
"10021" " MARCHE ST QUENTIN" 2.35451144563739 48.8773560576523 0 1 0 0 0
"17010" " JONCQUIERE" 2.31888535397443 48.8947686246963 0 0 0 0 0
"17025" " COURCELLES" 2.30346740668713 48.8794303755264 0 0 0 0 1
"12115" " PORTE DE VINCENNES" 2.41563660714614 48.8464193692794 0 0 1 0 0
"11028" " BLUETS REPUBLIQUE" 2.38090637715497 48.8638251743415 0 0 0 0 0
"19002" " TANGER" 2.37077448805521 48.889351453487 0 0 0 0 0
"15120" " AVIA" 2.27534258685029 48.8296843300915 0 0 0 0 0
"19004" " QUAI DE LA LOIRE" 2.37107452298013 48.8833973385453 0 0 0 0 0
"5023" " PLACE JUSSIEU" 2.35574549999879 48.8456168785096 0 0 0 0 0
"14108" " JOURDAN LE BRIX ET MESNIN" 2.32786165330247 48.8223409659341 0 0 0 0 0
"14008" " MOUTON DUVERNET" 2.32931936321666 48.8315066756746 0 0 0 0 0
"15001" " ARRIVEE" 2.32245193747358 48.8437488891639 0 1 0 0 0
"21004" " JAURES 2 (BOULOGNE-BILLANCOURT)" 2.23981899697253 48.8400232565214 0 0 0 0 0
"15013" " LECOURBE VOLONTAIRE" 2.30655861557466 48.8435427350063 0 0 0 0 0
"44101" " PLACE MONGOLFIER (SAINT MAURICE)" 2.45923941480648 48.8150500061974 0 1 0 0 0
"11101" " SQUARE NORDLING" 2.38058363232369 48.8525290003959 0 0 0 0 0
"4016" " LOBAU" 2.35328134461219 48.8562467217007 0 0 0 0 1
"11029" " MENILMONTANT OBERKAMPF" 2.38301344041578 48.8666176586814 0 0 0 0 0
"12004" " TRAVERSIERE" 2.37587011170625 48.8507358241288 0 0 0 0 0
"11026" " CHEMIN VERT SAINT MAUR" 2.38130190492353 48.8611944193302 0 0 0 0 0
"21105" " MORICE (CLICHY)" 2.31332063650202 48.9026151938404 0 0 0 0 0
"16038" " RUE MOLITOR" 2.26572414789506 48.8450971265317 0 0 0 0 0
"2022" " BONNE NOUVELLE SAINT FIACRE" 2.34590581139442 48.8707827795368 0 0 0 0 1
"12009" " DIDEROT" 2.37926432509034 48.8462687898039 0 0 0 0 0
"1025" " TEMPLE DE L'ORATOIRE" 2.34005523281748 48.8613894682984 0 0 0 0 1
"42208" " PARIS 4 (CHARENTON)" 2.40164810555835 48.8294214716652 0 0 0 0 0
"4012" " ECOUFFES RIVOLI" 2.35790788213517 48.8557966374038 0 0 0 1 1
"33011" " FAURE (AUBERVILLIERS)" 2.37528131997492 48.9113936890419 0 0 0 0 0
"13022" " BUTTE AUX CAILLES" 2.34906350669476 48.8275643798787 1 0 0 0 0
"10017" " GARE DE L'EST SAINT LAURENT" 2.3567967652049 48.8745750367803 0 1 0 0 0
"17102" " ALFRED ROLL" 2.30003439797788 48.88784949384 0 0 0 0 0
"42008" " CASANOVA (IVRY)" 2.38420701355798 48.8142062847559 0 0 0 0 0
"903" " QUAI MAURIAC  / PONT DE BERCY" 2.37434055460561 48.8371336894515 0 1 0 0 0
"21501" " SELLIER (SURESNES)" 2.22599848496062 48.8675658061302 0 0 0 0 0
"2010" " BOULEVARD MONTMARTRE" 2.34316333438536 48.8707757572723 0 0 0 0 1
"18043" " BLANCHE" 2.33341862941046 48.8835647448546 1 0 0 0 0
"8027" " MAIRIE DU 8 ÈME" 2.31840486278285 48.8779840275035 0 0 0 1 0
"12010" " MICHEL BIZOT" 2.40182558580223 48.8374904465071 0 0 0 0 0
"16011" " VICTOR HUGO RUE DE LA POMPE" 2.28147752241719 48.8681088868974 0 0 0 0 1
"42202" " RONSARD (CHARENTON)" 2.40565920320751 48.8227360120977 0 0 0 0 0
"13114" " NATIONALE DUCHAMP (PROP 1)" 2.36773548985311 48.8248108408094 0 0 0 0 0
"8051" " CHAPTAL" 2.320284 48.881914 0 0 0 0 0
"12025" " BERCY" 2.3795195277231 48.8402677248545 0 1 0 0 0
"13050" " QUAI PANHARD ET LEVASSOR" 2.38444035460465 48.8283698938096 0 0 0 0 0
"8020" " METRO ROME" 2.31986005477421 48.8821489456319 1 0 0 0 0
"16102" " PERGOLÈSE/ MARBEAU" 2.28151252252986 48.873568706869 0 0 0 0 0
"14028" " PLAISANCE ALESIA" 2.31515852904734 48.8316397040626 0 0 0 0 0
"13046" " OUDINE PATAY" 2.37504430009485 48.8257129035196 0 0 0 0 0
"18103" " CHARLES HERMITE" 2.36473249417403 48.8989027534366 0 0 0 0 0
"10011" " BOURSE DU TRAVAIL" 2.36226176181459 48.8690917486947 0 0 0 0 0
"16116" " GEORGES SAND" 2.2682573875257 48.8498691876412 0 0 0 0 0
"31012" " CARNOT (MONTREUIL)" 2.44152044244532 48.8558103110105 0 0 0 0 0
"28001" " WALLACE (PUTEAUX)" 2.24197549369391 48.8787068534676 0 0 0 0 0
"18023" " POISSONNIERS ORDENER" 2.35128866621987 48.8912138908447 0 0 0 0 1
"7101" " SEVRES BABYLONE" 2.32660601947681 48.8522416177073 0 0 0 0 0
"15052" " CONVENTION" 2.29558692602025 48.8376768223316 0 0 0 0 0
"3101" " PORTE SAINT MARTIN" 2.35559159277857 48.8686364050255 0 0 0 0 0
"12018" " SAINT MANDE - FAVRE" 2.39593262720854 48.8456092496701 0 1 0 0 0
"8035" " NARVICK" 2.31316505435543 48.8765999408354 0 0 0 0 0
"42016" " CURIE (IVRY)" 2.37694379547211 48.8158473928145 0 0 0 0 0
"16103" " TRAKTIR" 2.29150817942673 48.8727991559924 0 0 0 0 1
"16027" " JASMIN" 2.26848357065151 48.8528612487169 0 0 0 0 0
"42013" " BARBES (IVRY)" 2.3682297292435 48.8159110964669 0 0 0 0 0
"42004" " COUTURIER (IVRY)" 2.3967191724427 48.8190127185084 0 1 0 0 0
"14110" " ABBE CARTON" 2.32071409808913 48.8277462660758 0 0 0 0 0
"19015" " THIONVILLE" 2.38337541728036 48.8891549175744 0 0 0 0 0
"31005" " PARIS 2  (MONTREUIL)" 2.42643449060982 48.8562845161864 0 0 0 0 0
"11038" " TEMPLE REPUBLIQUE" 2.36531295078023 48.8657450770948 0 0 0 0 0
"32606" " GARDE CHASSE (LES LILAS)" 2.41891236964504 48.8832402516454 1 0 0 0 0
"22012" " MICHELIS (NEUILLY)" 2.27740638127753 48.8827499154713 0 0 0 0 0
"15014" " VOLONTAIRES" 2.30808901725357 48.84132050184 0 0 0 0 0
"4014" " ARCHIVES BLANCS MANTEAUX" 2.35592748653501 48.8594027196436 0 0 0 0 1
"21008" " HUGO (BOULOGNE-BILLANCOURT)" 2.2460641515441 48.8379233147709 0 0 0 0 0
"15011" " THEBAUD RUE DE CAMBRONNE" 2.30175308699111 48.8458314196108 0 0 0 0 1
"21010" " SILLY (BOULOGNE-BILLANCOURT)" 2.2325314324241 48.8355044075135 0 0 0 0 0
"5006" " SAINT JACQUES SOUFFLOT" 2.34312380336734 48.8465169205868 1 0 0 0 1
"21302" " BRIAND (ISSY LES MOULINEAUX)" 2.25101957152697 48.8210302528657 0 0 0 0 0
"21707" " PASTEUR (VANVES)" 2.29250033145655 48.8250993292156 0 0 0 0 0
"16022" " RUE JEAN BOLOGNE" 2.28002739530677 48.8575668897845 0 0 0 0 0
"17022" " PLACE DE WAGRAM" 2.30411112453146 48.8870706075812 0 0 0 0 0
"10013" " SAINT LOUIS" 2.36628044396993 48.8711399497046 0 0 0 0 0
"7025" " SUFFREN TOUR EIFFEL" 2.29317875432888 48.8565029776956 0 0 0 0 1
"22401" " DE GAULLE (MALAKOFF)" 2.29863165411972 48.822528306004 0 0 0 0 0
"13043" " DUNOIS CLISSON" 2.36741586675015 48.8322724586395 0 1 0 0 0
"20121" " MENILMONTANT BOYER" 2.3920204892863 48.8689101274487 1 0 0 0 0
"15122" " PLACE CHARLES VALLIN" 2.30262194094114 48.835524753591 0 0 0 0 0
"11042" " OBERKAMPF" 2.36926143825526 48.8646494198968 0 0 0 0 0
"31010" " STALINGRAD (MONTREUIL)" 2.44498742533926 48.856811123071 0 0 0 0 0
"21017" " REPUBLIQUE 1 (BOULOGNE-BILLANCOURT)" 2.24390053207907 48.8334736792722 0 0 0 0 0
"16012" " BOULEVARD FLANDRIN" 2.27435453917683 48.8687784917848 0 0 0 0 0
"21020" " REPUBLIQUE 2 (BOULOGNE-BILLANCOURT)" 2.25371998800725 48.8319998153979 0 0 0 0 0
"35011" " D'ORVES (PANTIN)" 2.40649821383289 48.8904846162374 0 0 0 0 0
"20013" " PLACE DE LA REUNION" 2.39972858968972 48.8553551399868 0 0 0 0 0
"14002" " RASPAIL QUINET" 2.32955509720774 48.8391991671584 1 0 0 0 0
"15049" " PORTE DE VERSAILLES" 2.28712226198256 48.8321794442604 0 0 1 0 0
"13011" " COMPO FORMIO" 2.35821834503044 48.8354057129538 0 0 0 0 0
"13117" " STADE GEORGES CARPENTIER" 2.36681968214097 48.8204951880497 1 0 1 0 0
